257.8
240.53
224.42
209.4
195.37
182.29
170.08
158.69
148.07
138.15
128.9
120.27
112.21
104.7
97.687
91.145
85.041
79.346
74.033
69.075
64.449
60.133
56.106
52.349
48.843
45.572
42.521
39.673
37.016
34.537
32.225
30.067
28.053
26.174
24.422
22.786
21.26
19.837
18.508
17.269
16.112
15.033
14.027
13.087
12.211
11.393
10.63
9.9183
9.2541
8.6344
8.0561
7.5166
7.0133
6.5436
6.1054
5.6965
5.3151
4.9591
4.627
4.3172
4.0281
3.7583
3.5066
3.2718
3.0527
2.8483
2.6575
2.4796
2.3135
2.1586
2.014
1.8792
1.7533
1.6359
1.5264
1.4241
1.3288
1.2398
1.1568
1.0793
1.007
0.93958
0.87666
0.81795
0.76318
0.71207
0.66438
0.61989
0.57838
0.53965
0.50351
0.46979
0.43833
0.40898
0.38159
0.35603
0.33219
0.30995
0.28919
0.26982
0.25175
0.23489
0.21916
0.20449
0.19079
0.17802
0.1661
0.15497
0.14459
0.13491
0.12588
0.11745
0.10958
0.10224
0.095397
0.089009
0.083048
0.077486
0.072297
0.067456
0.062939
0.058724
0.054791
0.051122
0.047699
0.044504
0.041524
0.038743
0.036149
0.033728
0.031469
0.029362
0.027396
